"","project_id","model_id","datetime","reference_datetime","duration","site_id","depth_m","family","parameter","variable","prediction"
"184","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",43.4276660003564
"185","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",38.6822951128296
"186","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",30.0071859836887
"187","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",22.8339624366694
"188","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",18.5915965292652
"189","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",14.3627794131828
"190","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",9.29906662897797
"191","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",7.54045418626301
"192","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",6.37761746870066
"193","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",5.90028725343438
"194","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",0.253279434276328
"195","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",1.50307729117563
"196","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",9.58544340066401
"197","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",11.7913337994603
"198","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",8.25109873517707
"199","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",12.1618855492891
"200","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",11.9183981882427
"201","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",11.5724914280228
"202","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",13.5511150883401
"203","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",19.1794030743879
"204","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","6","CO2_umolL_sample",23.4097241757029
"205","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",45.4951799031108
"206","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",42.1616897467674
"207","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",41.3905810305669
"208","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",38.8949495011101
"209","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",39.6104513254217
"210","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",45.3311160426452
"211","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",59.8958963617308
"212","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",65.7667128968085
"213","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",67.9272333676124
"214","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",62.7029993182798
"215","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",65.3047839918781
"216","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",78.3938756292758
"217","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",76.5157361303611
"218","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",74.091312004519
"219","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",72.9948158078144
"220","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",72.8591196150329
"221","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",73.8175981450461
"222","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",70.404822685331
"223","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",70.6336542947968
"224","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",64.233259428225
"225","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",58.2507821164551
"226","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",54.0236074018025
"227","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",57.7268360863032
"228","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",63.9564431281487
"229","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",60.1620879309136
"230","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",49.5314678788173
"231","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",47.577383185877
"232","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",48.3075489943692
"233","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",48.7783213165803
"234","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",51.4160219004624
"235","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",59.5188490650792
"236","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",60.2985230204868
"237","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",52.4485580510901
"238","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","7","CO2_umolL_sample",46.1247908572559
"239","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",52.0177741670568
"240","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",50.5243165881046
"241","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",51.5180968599036
"242","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",52.8158231644482
"243","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",51.2307264277978
"244","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",55.5480250834285
"245","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",67.0551759792672
"246","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",71.4015887895582
"247","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",75.7073454721585
"248","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",75.8889407161968
"249","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",65.3997221574635
"250","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",56.434957117707
"251","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",51.9248571084397
"252","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",60.1615638981662
"253","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",59.2919500985654
"254","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",61.2124936231336
"255","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",62.5756425645724
"256","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",60.2962027271886
"257","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",62.5665632822774
"258","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",74.1517592256893
"259","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",73.3135912360283
"260","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",66.2160141212301
"261","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",61.6217864606294
"262","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",53.8281289248761
"263","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",53.8630716286339
"264","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",61.2361890544871
"265","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",66.4525324303933
"266","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",64.6561800628934
"267","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",59.8699245812549
"268","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",53.5719825884767
"269","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",52.8084778404002
"270","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",56.4010242361684
"271","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",65.7937522414881
"272","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","8","CO2_umolL_sample",67.420693852289
"273","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",44.0593586293073
"274","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",39.8612547782401
"275","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",36.5695923640715
"276","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",32.2132157616118
"277","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",31.3091514503807
"278","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",51.1477717523816
"279","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",67.5069110937887
"280","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",68.9513347010729
"281","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",64.1702047011431
"282","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",53.5546436903269
"283","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",47.2903247450445
"284","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",55.2402996694845
"285","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",60.1836307123425
"286","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",65.0051520034863
"287","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",70.2179308899732
"288","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",72.1557131705342
"289","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",56.828992879936
"290","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",43.3791780479083
"291","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",49.8950482726174
"292","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",58.4558565106604
"293","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",63.8272636534086
"294","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",54.7010222652817
"295","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",47.5637024535808
"296","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",63.1878999617296
"297","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",72.5410696102307
"298","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",72.7581842350279
"299","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",67.0393159296351
"300","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",62.6671803334322
"301","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",63.1802907104687
"302","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",56.8609993141785
"303","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",52.2776582809712
"304","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",54.397218081974
"305","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",55.7040142324339
"306","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","9","CO2_umolL_sample",59.6911814165557
"307","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",23.3218548122575
"308","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",6.78235962183562
"309","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",1.15125526666304
"310","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",1.86006854936496
"311","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",0.22138652276074
"312","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",3.65901134231783
"313","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",24.5312422604548
"314","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",29.5242275748885
"315","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",19.963492962746
"316","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",17.7857853590747
"317","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",31.9832266932516
"318","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",28.8185703014298
"319","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",17.3046370792959
"320","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",10.7200650988577
"321","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",5.7534501898977
"322","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",3.67650553273497
"323","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",0.223005729443082
"324","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",2.58340305545107
"325","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",3.86760155591792
"326","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",0
"327","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",4.32273572087401
"328","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",21.3769929530761
"329","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",25.7274341204719
"330","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",31.1891372469125
"331","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",30.3573159658433
"332","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",30.6871228890615
"333","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",34.4691070184034
"334","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",39.8258197596801
"335","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",43.9666225284657
"336","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",40.3033048194364
"337","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",31.0865401262026
"338","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",25.9618810373233
"339","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",25.5401069859062
"340","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","10","CO2_umolL_sample",21.9831244670217
"341","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"342","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"343","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"344","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"345","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"346","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"347","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",7.1061193935172
"348","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"349","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"350","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"351","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"352","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",3.32051064225548
"353","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"354","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"355","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"356","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"357","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"358","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",7.60177642432808
"359","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",4.81339016698373
"360","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"361","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"362","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"363","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"364","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"365","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"366","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
